probesetId	value	expr
1638478_at	0	empty
1638479_at	0	empty
1638480_at	3	high
1638481_at	1	normal
1638482_at	0	empty
1638483_at	0	empty
1638484_at	0	empty
1638485_s_at	0	empty
1638486_at	1.5	high
1638487_at	0	empty
1638488_at	0	empty
1638489_at	1	normal
1638490_at	0	empty
1638491_at	0	empty
1638492_at	0	empty
1638493_at	0	empty
1638494_at	0	empty
1638495_at	3.5	high
1638496_at	0	empty
1638497_at	0	empty
1638498_s_at	0.666666667	low
1638499_s_at	1	normal
1638500_at	1	normal
1638501_at	0	empty
1638502_at	0	empty
1638503_at	0	empty
1638504_s_at	0	empty
1638505_at	0	empty
1638506_at	0	empty
1638507_at	0	empty
1638508_at	0	empty
1638509_at	1	normal
1638510_at	1	normal
1638511_at	0	empty
1638512_at	0.285714286	low
1638513_s_at	0.666666667	low
1638514_a_at	0	empty
1638515_at	0	empty
1638516_s_at	0	empty
1638517_at	0	empty
1638518_at	0	empty
1638519_at	3	high
1638520_at	1	normal
1638521_a_at	0.25	low
1638522_at	3.5	high
1638523_at	1	normal
1638524_s_at	0	empty
1638525_at	0	empty
1638526_a_at	0	empty
1638527_a_at	0	empty
1638528_at	0	empty
1638529_at	1	normal
1638530_at	0	empty
1638531_at	0	empty
1638532_at	0	empty
1638533_at	0	empty
1638534_at	0	empty
1638535_a_at	0	empty
1638536_at	0	empty
1638537_at	0	empty
1638538_at	0	empty
1638539_at	3	high
1638540_at	0	empty
1638541_at	0	empty
1638542_at	0	empty
1638543_at	0	empty
1638544_at	0	empty
1638545_at	0	empty
1638546_at	0	empty
1638547_s_at	1	normal
1638548_at	0	empty
1638549_at	0	empty
1638550_s_at	1	normal
1638551_at	0	empty
1638552_at	0	empty
1638553_at	MC	MC
1638554_at	0	empty
1638555_at	0	empty
1638556_s_at	0	empty
1638557_at	0	empty
1638558_a_at	0	empty
1638559_at	0	empty
1638560_a_at	0	empty
1638561_x_at	0.25	low
1638562_a_at	1	normal
1638563_at	1	normal
1638564_at	0	empty
1638565_at	0	empty
1638566_at	0	empty
1638567_at	0.833333333	low
1638568_s_at	1	normal
1638569_at	0	empty
1638570_a_at	0	empty
1638571_at	0	empty
1638572_s_at	0	empty
1638573_at	0	empty
1638574_at	0	empty
1638575_at	1	normal
1638576_at	0	empty
1638577_s_at	0	empty
1638578_at	0	empty
1638579_at	0	empty
1638580_at	0	empty
1638581_at	1	normal
1638582_at	0	empty
1638583_at	0	empty
1638584_at	0	empty
1638585_at	1	normal
1638586_at	0	empty
1638587_at	0.833333333	low
1638588_at	0	empty
1638589_at	0	empty
1638590_at	1	normal
1638591_at	1	normal
1638592_at	0	empty
1638593_a_at	0	empty
1638594_at	0	empty
1638595_at	0	empty
1638596_at	0	empty
1638597_s_at	1	normal
1638598_at	1.7	high
1638599_at	0	empty
1638600_at	1	normal
1638601_at	0	empty
1638602_at	0	empty
1638603_at	0	empty
1638604_at	0	empty
1638605_at	0.285714286	low
1638606_at	0	empty
1638607_s_at	0	empty
1638608_at	0	empty
1638609_s_at	0	empty
1638610_at	0.25	low
1638611_at	0	empty
1638612_at	3.5	high
1638613_at	0	empty
1638614_at	2	high
1638615_s_at	0	empty
1638616_at	0	empty
1638617_at	0	empty
1638618_a_at	1	normal
1638619_s_at	0	empty
1638620_x_at	0	empty
1638621_at	0	empty
1638622_at	0	empty
1638623_at	0	empty
1638624_at	0	empty
1638625_at	0	empty
1638626_a_at	1	normal
1638627_at	0	empty
1638628_at	0	empty
1638629_at	0	empty
1638630_at	0	empty
1638631_at	0	empty
1638632_at	0	empty
1638633_at	0	empty
1638634_at	0	empty
1638635_at	0.4	low
1638636_at	0	empty
1638637_at	0	empty
1638638_at	0	empty
1638639_a_at	1	normal
1638640_at	0	empty
1638641_at	0	empty
1638642_at	0.666666667	low
1638643_at	0	empty
1638644_at	0	empty
1638645_at	0	empty
1638646_at	0	empty
1638647_at	0	empty
1638648_at	0	empty
1638649_at	0	empty
1638650_at	0	empty
1638651_a_at	1	normal
1638652_at	0	empty
1638653_a_at	0	empty
1638654_at	0	empty
1638655_at	0	empty
1638656_at	0	empty
1638657_at	0	empty
1638658_at	0	empty
1638659_at	1	normal
1638660_at	0	empty
1638661_at	0.25	low
1638662_at	0	empty
1638663_at	1	normal
1638664_s_at	MC	MC
1638665_at	1	normal
1638666_at	0	empty
1638667_a_at	0	empty
1638668_at	0	empty
1638669_at	1	normal
1638670_a_at	0	empty
1638671_at	0	empty
1638672_at	0	empty
1638673_at	1	normal
1638674_at	0	empty
1638675_at	0	empty
1638676_at	0	empty
1638677_at	0	empty
1638678_at	1.5	high
1638679_at	0	empty
1638680_at	0	empty
1638681_at	1	normal
1638682_a_at	0	empty
1638683_at	0	empty
1638684_at	0	empty
1638685_at	0	empty
1638686_at	0	empty
1638687_at	0	empty
1638688_at	0	empty
1638689_s_at	0	empty
1638690_at	0	empty
1638691_at	0	empty
1638692_at	0	empty
1638693_s_at	0	empty
1638694_at	0	empty
1638695_at	1	normal
1638696_a_at	0	empty
1638697_at	1	normal
1638698_at	0	empty
1638699_at	0.25	low
1638700_at	0	empty
1638701_at	1	normal
1638702_a_at	1	normal
1638703_a_at	0	empty
1638704_at	1	normal
1638705_at	0	empty
1638706_at	0	empty
1638707_at	0	empty
1638708_s_at	0	empty
1638709_at	1	normal
1638710_at	0	empty
1638711_at	1	normal
1638712_at	0	empty
1638713_at	1	normal
1638714_at	0	empty
1638715_s_at	0	empty
1638716_a_at	0.25	low
1638717_at	1	normal
1638718_at	0	empty
1638719_s_at	0	empty
1638720_x_at	0	empty
1638721_s_at	0	empty
1638722_at	2	high
1638723_at	0	empty
1638724_at	0	empty
1638725_at	0	empty
1638726_at	0	empty
1638727_at	2	high
1638728_at	0	empty
1638729_at	0	empty
1638730_at	0	empty
1638731_at	1	normal
1638732_at	0	empty
1638733_at	0	empty
1638734_at	0	empty
1638735_at	0.285714286	low
1638736_at	0	empty
1638737_at	0	empty
1638738_s_at	1	normal
1638739_at	MC	MC
1638740_at	0	empty
1638741_at	1.5	high
1638742_at	0	empty
1638743_at	0	empty
1638744_at	0	empty
1638745_at	0	empty
1638746_at	0	empty
1638747_at	0	empty
1638748_at	0.4	low
1638749_at	0	empty
1638750_at	0	empty
1638751_a_at	MC	MC
1638752_s_at	1	normal
1638753_at	0	empty
1638754_s_at	3.5	high
1638755_at	0	empty
1638756_at	0	empty
1638757_a_at	0	empty
1638758_at	0.285714286	low
1638759_at	0	empty
1638760_at	0	empty
1638761_at	0	empty
1638762_at	0	empty
1638763_at	1	normal
1638764_at	0	empty
1638765_at	1	normal
1638766_at	0	empty
1638767_at	MF	MF
1638768_at	0	empty
1638769_a_at	0	empty
1638770_a_at	MC	MC
1638771_at	0	empty
1638772_at	0	empty
1638773_at	0	empty
1638774_at	3.5	high
1638775_at	0	empty
1638776_at	0	empty
1638777_at	0	empty
1638778_at	0	empty
1638779_at	1	normal
1638780_at	0	empty
1638781_at	0	empty
1638782_at	1	normal
1638783_at	0	empty
1638784_s_at	0.833333333	low
1638785_at	0	empty
1638786_at	0	empty
1638787_at	0	empty
1638788_at	0	empty
1638789_at	1	normal
1638790_at	0	empty
1638791_at	0	empty
1638792_at	0	empty
1638793_at	0	empty
1638794_at	0	empty
1638795_at	3.5	high
1638796_at	0	empty
1638797_a_at	0.25	low
1638798_at	0	empty
1638799_at	0	empty
1638800_a_at	0	empty
1638801_at	0	empty
1638802_at	0	empty
1638803_at	1	normal
1638804_a_at	1	normal
1638805_at	0	empty
1638806_at	0	empty
1638807_s_at	1	normal
1638808_at	0	empty
1638809_at	0	empty
1638810_at	1	normal
1638811_at	MC	MC
1638812_at	0	empty
1638813_at	0	empty
1638814_at	1	normal
1638815_at	0	empty
1638816_at	0	empty
1638817_at	0	empty
1638818_at	0	empty
1638819_at	0.4	low
1638820_at	0	empty
1638821_a_at	3.5	high
1638822_at	1.7	high
1638823_at	0	empty
1638824_a_at	0	empty
1638825_at	0	empty
1638826_at	0	empty
1638827_at	0	empty
1638828_a_at	0	empty
1638829_s_at	0	empty
1638830_at	MC	MC
1638831_at	0	empty
1638832_at	3.5	high
1638833_at	1	normal
1638834_a_at	0	empty
1638835_at	0	empty
1638836_at	0	empty
1638837_a_at	1	normal
1638838_at	0	empty
1638839_at	1.7	high
1638840_at	1	normal
1638841_at	1	normal
1638842_at	0	empty
1638843_at	0	empty
1638844_s_at	1	normal
1638845_at	0	empty
1638846_at	2	high
1638847_s_at	0	empty
1638848_at	0.285714286	low
1638849_a_at	1	normal
1638850_at	0	empty
1638851_at	0	empty
1638852_at	1	normal
1638853_at	0	empty
1638854_s_at	0.285714286	low
1638855_at	0	empty
1638856_at	0	empty
1638857_at	1	normal
1638858_at	0	empty
1638859_at	0	empty
1638860_s_at	0	empty
1638861_at	0	empty
1638862_at	0	empty
1638863_at	0	empty
1638864_at	1.7	high
1638865_x_at	0	empty
1638866_at	0	empty
1638867_at	0	empty
1638868_at	1	normal
1638869_at	0	empty
1638870_at	0	empty
1638871_at	1.5	high
1638872_at	0	empty
1638873_at	0	empty
1638874_at	1	normal
1638875_at	1	normal
1638876_at	0	empty
1638877_at	0	empty
1638878_at	3.5	high
1638879_a_at	0	empty
1638880_at	0	empty
1638881_at	0	empty
1638882_at	1	normal
1638883_at	1	normal
1638884_at	0	empty
1638885_at	1	normal
1638886_at	0	empty
1638887_a_at	1	normal
1638888_at	0	empty
1638889_at	1	normal
1638890_at	1.7	high
1638891_at	0	empty
1638892_at	0.666666667	low
1638893_at	1	normal
1638894_at	0	empty
1638895_at	0	empty
1638896_at	1.5	high
1638897_at	1.7	high
1638898_at	0	empty
1638899_s_at	0.285714286	low
1638900_at	0	empty
1638901_at	0	empty
1638902_at	0	empty
1638903_at	0	empty
1638904_at	1	normal
1638905_s_at	1	normal
1638906_at	0	empty
1638907_at	0	empty
1638908_at	0	empty
1638909_at	0	empty
1638910_at	0	empty
1638911_at	0	empty
1638912_s_at	0	empty
1638913_at	0	empty
1638914_at	0	empty
1638915_at	0	empty
1638916_at	0	empty
1638917_at	0	empty
1638918_at	0	empty
1638919_at	0	empty
1638920_at	0	empty
1638921_at	0	empty
1638922_at	0	empty
1638923_at	0	empty
1638924_at	0	empty
1638925_at	0	empty
1638926_at	0	empty
1638927_at	1	normal
1638928_at	0	empty
1638929_at	1	normal
1638930_s_at	0.285714286	low
1638931_at	0	empty
1638932_at	0	empty
1638933_at	0.285714286	low
1638934_at	0	empty
1638935_at	0	empty
1638936_s_at	0	empty
1638937_at	0.4	low
1638938_at	1	normal
1638939_at	0	empty
1638940_at	1	normal
1638941_at	0	empty
1638942_at	2	high
1638943_at	0	empty
1638944_at	0	empty
1638945_at	0	empty
1638946_at	0	empty
1638947_at	2	high
1638948_at	0	empty
1638949_at	0	empty
1638950_at	0	empty
1638951_at	0	empty
1638952_at	0	empty
1638953_a_at	1.7	high
1638954_at	0	empty
1638955_at	0	empty
1638956_at	0	empty
1638957_at	0	empty
1638958_at	0	empty
1638959_at	3.5	high
1638960_at	0	empty
1638961_at	0	empty
1638962_at	1	normal
1638963_s_at	1	normal
1638964_at	1	normal
1638965_at	1	normal
1638966_at	0	empty
1638967_at	0	empty
1638968_at	0	empty
1638969_at	0	empty
1638970_at	0	empty
1638971_at	0	empty
1638972_at	0	empty
1638973_s_at	0	empty
1638974_at	0	empty
1638975_at	0	empty
1638976_at	0	empty
1638977_at	0	empty
1638978_at	0	empty
1638979_a_at	1	normal
1638980_at	0	empty
1638981_at	0	empty
1638982_at	0	empty
1638983_at	0	empty
1638984_s_at	0.666666667	low
1638985_at	0	empty
1638986_s_at	0	empty
1638987_at	0	empty
1638988_at	0	empty
1638989_at	0	empty
1638990_at	0	empty
1638991_at	0	empty
1638992_at	0	empty
1638993_at	0	empty
1638994_at	1.5	high
1638995_at	0	empty
1638996_at	0	empty
1638997_at	1	normal
1638998_at	0	empty
1638999_at	0	empty
1639000_at	0	empty
1639001_a_at	0	empty
1639002_s_at	MC	MC
1639003_at	0	empty
1639004_at	0	empty
1639005_x_at	1	normal
1639006_at	0	empty
1639007_at	0	empty
1639008_at	0	empty
1639009_at	0	empty
1639010_at	1.5	high
1639011_a_at	1	normal
1639012_at	0	empty
1639013_at	3.5	high
1639014_at	1	normal
1639015_s_at	1	normal
1639016_at	1	normal
1639017_at	0	empty
1639018_at	0	empty
1639019_s_at	0	empty
1639020_at	0	empty
1639021_at	0	empty
1639022_at	0	empty
1639023_at	0	empty
1639024_at	0.666666667	low
1639025_at	MC	MC
1639026_at	0	empty
1639027_at	0	empty
1639028_a_at	1	normal
1639029_at	1	normal
1639030_at	0	empty
1639031_at	0	empty
1639032_at	1	normal
1639033_at	0	empty
1639034_at	0	empty
1639035_at	0	empty
1639036_at	0	empty
1639037_at	0	empty
1639038_at	0.285714286	low
1639039_at	0	empty
1639040_s_at	1	normal
1639041_at	0	empty
1639042_at	0	empty
1639043_at	0	empty
1639044_at	0	empty
1639045_at	0	empty
1639046_at	0	empty
1639047_at	1	normal
1639048_a_at	1	normal
1639049_at	0	empty
1639050_at	0	empty
1639051_at	0	empty
1639052_a_at	1	normal
1639053_at	0	empty
1639054_s_at	2	high
1639055_at	0	empty
1639056_at	0	empty
1639057_at	3	high
1639058_at	0	empty
1639059_s_at	1	normal
1639060_at	1	normal
1639061_at	1	normal
1639062_at	0	empty
1639063_at	0	empty
1639064_s_at	0	empty
1639065_at	0	empty
1639066_at	0	empty
1639067_at	3.5	high
1639068_at	1	normal
1639069_at	0.285714286	low
1639070_a_at	0	empty
1639071_a_at	1	normal
1639072_at	0.833333333	low
1639073_at	0	empty
1639074_at	2	high
1639075_a_at	0.833333333	low
1639076_at	0	empty
1639077_at	0	empty
1639078_at	0	empty
1639079_at	0	empty
1639080_at	0	empty
1639081_at	0	empty
1639082_at	0	empty
1639083_at	0	empty
1639084_s_at	0	empty
1639085_at	0.4	low
1639086_s_at	1	normal
1639087_at	1	normal
1639088_at	0	empty
1639089_at	0	empty
1639090_a_at	0	empty
1639091_at	1	normal
1639092_at	1	normal
1639093_s_at	0	empty
1639094_at	3.5	high
1639095_at	0	empty
1639096_at	0	empty
1639097_at	1	normal
1639098_s_at	0	empty
1639099_at	0	empty
1639100_at	0	empty
1639101_at	0	empty
1639102_at	0	empty
1639103_s_at	0	empty
1639104_at	0	empty
1639105_at	0	empty
1639106_at	0	empty
1639107_at	0	empty
1639108_at	0	empty
1639109_a_at	0	empty
1639110_at	0	empty
1639111_at	0	empty
1639112_s_at	0	empty
1639113_at	3.5	high
1639114_at	0	empty
1639115_s_at	0	empty
1639116_at	0	empty
1639117_a_at	0	empty
1639118_a_at	3.5	high
1639119_at	0	empty
1639120_at	0	empty
1639121_at	0	empty
1639122_at	1	normal
1639123_at	1	normal
1639124_at	0	empty
1639125_at	0	empty
1639126_at	0	empty
1639127_at	0	empty
1639128_at	0	empty
1639129_at	0	empty
1639130_a_at	1	normal
1639131_at	0	empty
1639132_at	0	empty
1639133_at	0	empty
1639134_at	0	empty
1639135_at	1	normal
1639136_s_at	1	normal
1639137_at	0	empty
1639138_at	0	empty
1639139_a_at	0	empty
1639140_at	MC	MC
1639141_at	0	empty
1639142_s_at	3.5	high
1639143_at	0.25	low
1639144_a_at	0.833333333	low
1639145_s_at	1	normal
1639146_at	0	empty
1639147_s_at	1	normal
1639148_at	1	normal
1639149_at	0	empty
1639150_at	0	empty
1639151_a_at	1	normal
1639152_at	0	empty
1639153_at	1	normal
1639154_at	0	empty
1639155_at	0	empty
1639156_at	0	empty
1639157_at	0	empty
1639158_at	0	empty
1639159_at	1	normal
1639160_at	1	normal
1639161_at	0	empty
1639162_at	1	normal
1639163_at	0	empty
1639164_at	0	empty
1639165_at	0	empty
1639166_at	0	empty
1639167_at	0	empty
1639168_at	0.285714286	low
1639169_at	1	normal
1639170_at	0.25	low
1639171_at	0	empty
1639172_at	0	empty
1639173_at	0	empty
1639174_at	0	empty
1639175_s_at	0	empty
1639176_at	0	empty
1639177_at	0	empty
1639178_s_at	1.5	high
1639179_at	0	empty
1639180_at	0.285714286	low
1639181_at	0	empty
1639182_at	0	empty
1639183_a_at	0.4	low
1639184_at	0	empty
1639185_at	0	empty
1639186_at	0	empty
1639187_at	0	empty
1639188_at	0.666666667	low
1639189_at	1	normal
1639190_at	1	normal
1639191_at	0	empty
1639192_at	0.285714286	low
1639193_a_at	0.4	low
1639194_at	0	empty
1639195_a_at	0.285714286	low
1639196_at	0	empty
1639197_at	0	empty
1639198_at	3	high
1639199_at	0	empty
1639200_at	0	empty
1639201_at	0	empty
1639202_a_at	0	empty
1639203_at	0	empty
1639204_at	0	empty
1639205_s_at	1	normal
1639206_at	0	empty
1639207_at	1.7	high
1639208_at	1	normal
1639209_at	0	empty
1639210_at	0	empty
1639211_at	1	normal
1639212_a_at	0.285714286	low
1639213_s_at	0	empty
1639214_at	0	empty
1639215_at	0	empty
1639216_a_at	0	empty
1639217_s_at	1	normal
1639218_s_at	0	empty
1639219_at	0	empty
1639220_at	0	empty
1639221_at	1	normal
1639222_at	0	empty
1639223_a_at	0	empty
1639224_at	1.5	high
1639225_at	0	empty
1639226_at	0	empty
1639227_at	0	empty
1639228_at	1	normal
1639229_at	0	empty
1639230_at	0.666666667	low
1639231_at	0	empty
1639232_s_at	1	normal
1639233_at	0	empty
1639234_at	0	empty
1639235_at	1	normal
1639236_at	0	empty
1639237_at	0	empty
1639238_at	0	empty
1639239_at	0	empty
1639240_a_at	0	empty
1639241_at	0	empty
1639242_a_at	1.7	high
1639243_at	MC	MC
1639244_at	0	empty
1639245_x_at	0	empty
1639246_at	1	normal
1639247_at	0	empty
1639248_at	0	empty
1639249_at	0	empty
1639250_at	0	empty
1639251_at	0	empty
1639252_s_at	0.666666667	low
1639253_at	1	normal
1639254_at	0	empty
1639255_s_at	1	normal
1639256_at	0	empty
1639257_s_at	0	empty
1639258_at	0	empty
1639259_at	1	normal
1639260_at	0	empty
1639261_at	0	empty
1639262_at	0	empty
1639263_at	0	empty
1639264_at	1	normal
1639265_at	0	empty
1639266_at	1	normal
1639267_at	0	empty
1639268_at	0	empty
1639269_a_at	3.5	high
1639270_at	0	empty
1639271_at	0	empty
1639272_at	0	empty
1639273_s_at	0	empty
1639274_at	0	empty
1639275_at	0	empty
1639276_at	0.666666667	low
1639277_at	0	empty
1639278_at	0	empty
1639279_a_at	0	empty
1639280_at	1	normal
1639281_at	0	empty
1639282_at	0	empty
1639283_at	0	empty
1639284_at	0	empty
1639285_at	0	empty
1639286_s_at	1	normal
1639287_at	0	empty
1639288_at	0.285714286	low
1639289_at	0	empty
1639290_at	0	empty
1639291_at	0	empty
1639292_at	0	empty
1639293_at	0	empty
1639294_at	0	empty
1639295_at	0	empty
1639296_at	0	empty
1639297_at	0	empty
1639298_at	0	empty
1639299_at	0	empty
1639300_at	0	empty
1639301_at	0	empty
1639302_at	1.5	high
1639303_at	0	empty
1639304_at	0	empty
1639305_a_at	3.5	high
1639306_s_at	1	normal
1639307_at	1	normal
1639308_at	0	empty
1639309_at	0.666666667	low
1639310_at	1	normal
1639311_at	0	empty
1639312_at	0	empty
1639313_at	0	empty
1639314_at	0	empty
1639315_at	0	empty
1639316_at	0	empty
1639317_at	1	normal
1639318_at	1	normal
1639319_at	0	empty
1639320_a_at	1	normal
1639321_s_at	1	normal
1639322_at	0	empty
1639323_at	0	empty
1639324_at	0	empty
1639325_at	0	empty
1639326_s_at	1	normal
1639327_at	0	empty
1639328_at	0	empty
1639329_at	0	empty
1639330_s_at	0	empty
1639331_at	0	empty
1639332_at	3.5	high
1639333_at	0	empty
1639334_at	0	empty
1639335_at	3	high
1639336_at	0	empty
1639337_at	1	normal
1639338_at	1	normal
1639339_at	0	empty
1639340_at	0	empty
1639341_at	1	normal
1639342_at	0	empty
1639343_at	0	empty
1639344_at	0	empty
1639345_at	0	empty
1639346_at	1	normal
1639347_s_at	1	normal
1639348_at	0	empty
1639349_at	0	empty
1639350_at	0	empty
1639351_at	0	empty
1639352_s_at	0	empty
1639353_at	0	empty
1639354_at	1	normal
1639355_s_at	1	normal
1639356_at	0	empty
1639357_at	0	empty
1639358_at	0	empty
1639359_at	0	empty
1639360_at	0	empty
1639361_a_at	0	empty
1639362_s_at	0	empty
1639363_at	0	empty
1639364_at	0	empty
1639365_at	0	empty
1639366_at	0	empty
1639367_a_at	1	normal
1639368_at	0	empty
1639369_at	0	empty
1639370_at	1	normal
1639371_at	0	empty
1639372_s_at	0	empty
1639373_at	0	empty
1639374_s_at	1	normal
1639375_a_at	1	normal
1639376_at	1	normal
1639377_at	0	empty
1639378_at	1	normal
1639379_at	0	empty
1639380_a_at	0	empty
1639381_at	0.4	low
1639382_at	0	empty
1639383_a_at	0	empty
1639384_s_at	1	normal
1639385_at	0	empty
1639386_s_at	0	empty
1639387_s_at	0	empty
1639388_a_at	0	empty
1639389_at	0	empty
1639390_at	0	empty
1639391_at	0	empty
1639392_at	0	empty
1639393_at	0	empty
1639394_at	0	empty
1639395_at	0	empty
1639396_s_at	1	normal
1639397_at	0	empty
1639398_at	1	normal
1639399_s_at	0	empty
1639400_at	0	empty
1639401_at	0	empty
1639402_a_at	0	empty
1639403_s_at	1	normal
1639404_at	0	empty
1639405_at	1	normal
1639406_at	0	empty
1639407_at	0	empty
1639408_a_at	0	empty
1639409_at	0	empty
1639410_at	2	high
1639411_at	0	empty
1639412_at	0	empty
1639413_at	1.7	high
1639414_at	1	normal
1639415_at	1	normal
1639416_at	0	empty
1639417_at	0	empty
1639418_at	0	empty
1639419_at	0	empty
1639420_at	0	empty
1639421_at	0.833333333	low
1639422_at	0	empty
1639423_at	0	empty
1639424_at	0	empty
1639425_at	0	empty
1639426_at	0	empty
1639427_at	1	normal
1639428_at	0	empty
1639429_at	0	empty
1639430_at	0	empty
1639431_at	0	empty
1639432_at	1	normal
1639433_at	0	empty
1639434_at	0	empty
1639435_at	1.7	high
1639436_at	0	empty
1639437_s_at	1	normal
1639438_at	0	empty
1639439_at	3.5	high
1639440_at	0	empty
1639441_at	0	empty
1639442_a_at	0	empty
1639443_at	1	normal
1639444_a_at	1	normal
1639445_at	0	empty
1639446_at	0	empty
1639447_at	0	empty
1639448_at	0	empty
1639449_at	0	empty
1639450_s_at	2	high
1639451_at	0	empty
1639452_at	0	empty
1639453_at	1	normal
1639454_at	3.5	high
1639455_at	0	empty
1639456_at	0	empty
1639457_at	0	empty
1639458_at	0	empty
1639459_a_at	0	empty
1639460_a_at	0	empty
1639461_a_at	0	empty
1639462_at	0	empty
1639463_x_at	0	empty
1639464_at	0	empty
1639465_at	0	empty
1639466_s_at	MC	MC
1639467_at	2	high
1639468_at	0	empty
1639469_a_at	1	normal
1639470_at	0	empty
1639471_s_at	0	empty
1639472_at	0	empty
1639473_at	0	empty
1639474_at	0	empty
1639475_at	0.25	low
1639476_at	0	empty
1639477_s_at	1	normal
1639478_at	0	empty
1639479_a_at	0	empty
1639480_at	0	empty
1639481_at	0	empty
1639482_a_at	1	normal
1639483_s_at	1	normal
1639484_at	0.285714286	low
1639485_at	0.833333333	low
1639486_at	0	empty
1639487_at	0	empty
1639488_at	0	empty
1639489_at	1	normal
1639490_at	0.25	low
1639491_at	0	empty
1639492_at	0	empty
1639493_at	1	normal
1639494_at	0	empty
1639495_at	0	empty
1639496_at	0	empty
1639497_at	0	empty
1639498_a_at	MC	MC
1639499_at	0.666666667	low
1639500_at	0	empty
1639501_at	0	empty
1639502_at	1.7	high
1639503_at	0	empty
1639504_at	0	empty
1639505_at	0	empty
1639506_at	0	empty
1639507_at	0	empty
1639508_a_at	3.5	high
1639509_at	1	normal
1639510_at	0	empty
1639511_at	0	empty
1639512_at	0	empty
1639513_at	0.833333333	low
1639514_at	0	empty
1639515_at	0	empty
1639516_at	0	empty
1639517_at	1	normal
1639518_at	0	empty
1639519_at	1	normal
1639520_at	0	empty
1639521_at	0	empty
1639522_at	0	empty
1639523_s_at	0	empty
1639524_at	1	normal
1639525_at	1	normal
1639526_a_at	1	normal
1639527_at	1	normal
1639528_at	0	empty
1639529_at	0	empty
1639530_at	0	empty
1639531_s_at	0	empty
1639532_at	0	empty
1639533_at	0	empty
1639534_at	1	normal
1639535_at	0	empty
1639536_at	0	empty
1639537_at	0	empty
1639538_at	0	empty
1639539_at	0	empty
1639540_at	0	empty
1639541_at	0	empty
1639542_at	0	empty
1639543_at	1	normal
1639544_at	1	normal
1639545_a_at	0	empty
1639546_at	0	empty
1639547_at	0	empty
1639548_s_at	0	empty
1639549_at	0	empty
1639550_a_at	3	high
1639551_at	0.833333333	low
1639552_s_at	0	empty
1639553_at	0	empty
1639554_at	3	high
1639555_at	MC	MC
1639556_at	0	empty
1639557_at	0	empty
1639558_at	0	empty
1639559_at	0	empty
1639560_at	0	empty
1639561_at	0	empty
1639562_at	0	empty
1639563_at	1	normal
1639564_a_at	3	high
1639565_at	0	empty
1639566_s_at	1	normal
1639567_at	0	empty
1639568_at	0	empty
1639569_at	0	empty
1639570_at	0	empty
1639571_s_at	0	empty
1639572_at	0	empty
1639573_at	0	empty
1639574_a_at	MC	MC
1639575_at	0	empty
1639576_at	0.25	low
1639577_at	0	empty
1639578_s_at	0	empty
1639579_s_at	0.4	low
1639580_at	0	empty
1639581_at	0	empty
1639582_at	0	empty
1639583_at	0	empty
1639584_at	1.5	high
1639585_a_at	1	normal
1639586_at	1	normal
1639587_s_at	0	empty
1639588_at	0	empty
1639589_at	1	normal
1639590_at	0	empty
1639591_at	0	empty
1639592_at	1	normal
1639593_at	0	empty
1639594_at	0	empty
1639595_at	0	empty
1639596_at	0	empty
1639597_at	0	empty
1639598_at	0	empty
1639599_at	1	normal
1639600_at	0	empty
1639601_s_at	0	empty
1639602_s_at	1	normal
1639603_at	0	empty
1639604_at	0	empty
1639605_at	0	empty
1639606_at	0	empty
1639607_at	0	empty
1639608_at	0.285714286	low
1639609_s_at	MC	MC
1639610_at	0	empty
1639611_at	1	normal
1639612_s_at	3.5	high
1639613_at	1	normal
1639614_s_at	0	empty
1639615_s_at	1.7	high
1639616_a_at	0	empty
1639617_at	0	empty
1639618_at	0	empty
1639619_a_at	0	empty
1639620_at	0	empty
1639621_at	1	normal
1639622_at	0	empty
1639623_at	0	empty
1639624_at	0	empty
1639625_at	0	empty
1639626_at	3.5	high
1639627_at	0	empty
1639628_at	0	empty
1639629_at	3.5	high
1639630_at	0	empty
1639631_at	0	empty
1639632_at	1	normal
1639633_at	1	normal
1639634_at	0	empty
1639635_s_at	1	normal
1639636_at	1	normal
1639637_a_at	MC	MC
1639638_a_at	0.4	low
1639639_at	0	empty
1639640_at	3.5	high
1639641_at	1	normal
1639642_a_at	0.25	low
1639643_at	0	empty
1639644_at	MC	MC
1639645_at	0	empty
1639646_at	0	empty
1639647_at	0	empty
1639648_at	3.5	high
1639649_s_at	0	empty
1639650_at	0	empty
1639651_at	0	empty
1639652_at	0	empty
1639653_at	0	empty
1639654_at	0	empty
1639655_at	0	empty
1639656_at	0	empty
1639657_at	0	empty
1639658_s_at	0	empty
1639659_at	0	empty
1639660_s_at	0.666666667	low
1639661_at	0	empty
1639662_at	0	empty
1639663_at	1	normal
1639664_at	0	empty
1639665_at	1	normal
1639666_at	0	empty
1639667_at	0	empty
1639668_at	0	empty
1639669_at	0	empty
1639670_at	0	empty
1639671_at	0	empty
1639672_at	0.285714286	low
1639673_at	0	empty
1639674_s_at	0	empty
1639675_at	0	empty
1639676_at	0	empty
1639677_at	0	empty
1639678_at	0	empty
1639679_at	0	empty
1639680_at	0	empty
1639681_at	0	empty
1639682_at	1	normal
1639683_at	0	empty
1639684_at	0	empty
1639685_at	0	empty
1639686_at	0	empty
1639687_at	0	empty
1639688_at	0	empty
1639689_at	1	normal
1639690_a_at	1	normal
